Time,ParameterName,ParameterValue
2023-01-14T08:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//VFNIGgLxlUuUdlgcOEo0ZV0NwJ3gCQMAfO3tMAbRCqMQ
kvYzc/PJdLpj5C8nRtE7DHAU4MFF/+uml6k2yMFAPS2iOcECj1viA/Iavi8cw/IS
wRtueSRGjg0fDZPlxGMXg0DYTcgthVz6R0mgF59s1FamF+qnKlay4/wwOBeQdo0i
sKs/JQCc6sAYaYWIf9P+P6/HDL/Tb1J"
2023-01-14T08:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+OK7WY7DtMDbUWg34cQdFxYTdKpwyDf7Z85tZ2t/yOjFG
VA09XBMjQIqbsv0+GUiFVL0ylZ5MBRqQxDuEbFW2P7VB6N1G2Q0QGl6epqkzudOJ
lMA2HL16KpjgNhZrUbIpX3UaYBZe32ZTsGj6oHokXdfFS1uNcFjUYm+gMEefJ3bD
0ogHTaftKCyT/KajQSLxhusxxPIXwNK"
2023-01-14T08:00:00Z,TA_PT1H_MIN,2.5
2023-01-14T08:00:00Z,RH_PT1H_AVG,97
2023-01-14T08:00:00Z,WS_PT1H_AVG,4.7
2023-01-14T08:00:00Z,WS_PT1H_MAX,5.3
2023-01-14T08:00:00Z,WS_PT1H_MIN,4.3
2023-01-14T08:00:00Z,WD_PT1H_AVG,173
2023-01-14T08:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T08:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T08:00:00Z,PA_PT1H_AVG,999
2023-01-14T08:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T09:00:00Z,TA_PT1H_AVG,2.7
2023-01-14T09:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAA1YCpVK7C7OEPS5x72xPJWva1kJqU88At7cq/IrOpKu8q
DzIR+v/HZ/hXs4Caw5TZTuTnHOu37uGBuMvYEo9qa3j/8NCNiaG6ZdGB1O3Tus5q
YomN/qEIONG6HzFdrBp9iECcDljnJb30SL/03B8N3cwCC+vhOeNLmz7uJM/rVu99
8J4PbbaHtibKr4jX9rxPTeF+KyGXj4g"
2023-01-14T09:00:00Z,TA_PT1H_MIN,2.6
2023-01-14T09:00:00Z,RH_PT1H_AVG,97
2023-01-14T09:00:00Z,WS_PT1H_AVG,4.6
2023-01-14T09:00:00Z,WS_PT1H_MAX,5.4
2023-01-14T09:00:00Z,WS_PT1H_MIN,3.9
2023-01-14T09:00:00Z,WD_PT1H_AVG,174
2023-01-14T09:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T09:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T09:00:00Z,PA_PT1H_AVG,999.1
2023-01-14T09:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T10:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAjGhoffh0E8CXMtNFKSn0G/hwXrOdtFz30GFfo4qeTqpY
Ay1xwpQGGyFetHkX07Jw0Tgmg8dOMBcLZhNErV8RxTZArTAaHtzZh7B5x16VXcZR
DYxJuxYKP7QS4w+SjA1LTXgdp/54QWEds5uf+Zb2Qjdes0oBXxnCCeUG2Rqq2ug8
2SRVlSvZPpOrccf8l3m1VsS4l2/71NL"
2023-01-14T10:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAvkXFz+tDpDmEfEV6NDIwnTvQV2/l9D2a6u0I+Cf9ot/x
4s0DY8RaJErpbDKsGzT930PO5WC4QMhmenOQn/zA2WBRV096aR2LtRmHH8XR2e0W
VTsX0Xnbbf17oh2koyqU1p4cqG+yxiLb6QZLkKGzR8q0JTLDfTmST3Z7+jIRqI+q
4L74SnOk5+hOMA+UF2FVpEdzi5vZTEu"
2023-01-14T10:00:00Z,TA_PT1H_MIN,2.7
2023-01-14T10:00:00Z,RH_PT1H_AVG,97
2023-01-14T10:00:00Z,WS_PT1H_AVG,4.9
2023-01-14T10:00:00Z,WS_PT1H_MAX,5.5
2023-01-14T10:00:00Z,WS_PT1H_MIN,4.4
2023-01-14T10:00:00Z,WD_PT1H_AVG,176
2023-01-14T10:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T10:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T10:00:00Z,PA_PT1H_AVG,999.2
2023-01-14T10:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T11:00:00Z,TA_PT1H_AVG,2.9
2023-01-14T11:00:00Z,TA_PT1H_MAX,3
2023-01-14T11:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/7BfwSx4XprFDIGlLn4w/2colqeZSFSKQyGkpiKeZPLNhU
eRxhyauEdKDBqn2WyKOqlixuwxiWu5X8+ZL1pRRrJ/ACEXCx/nNZUXes93m0+owx
4L0Bko4oVvTApzyAeO7Tr9fKy0554RYcnVGG90cuP8RA3Rfc6FBbJemfaC9OpbqQ
C99B5cKnXGBf/Mk54uVlGoysV7dO171"
2023-01-14T11:00:00Z,RH_PT1H_AVG,97
2023-01-14T11:00:00Z,WS_PT1H_AVG,5.2
2023-01-14T11:00:00Z,WS_PT1H_MAX,5.9
2023-01-14T11:00:00Z,WS_PT1H_MIN,4.9
2023-01-14T11:00:00Z,WD_PT1H_AVG,177
2023-01-14T11:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T11:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T11:00:00Z,PA_PT1H_AVG,999
2023-01-14T11:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T12:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+M66A6Q9+1A+MHfDiZ6PZ/xV0959ogyPW0x3npducTIDf
Nxd9gH4YUhAvOK0keKX6UUmVqafmPfd1Rl4zqkMMdOrZA/HgwaBJEeyxJhAPZHVq
eHqxtzT/R1p4KQpz/QEbD6hbiP4nmPx8Bg3jTyiV7BWLW9CnzyA70Y6swwr+M6w6
hvKa/1VxFBWwpoibFRIYe7NKRmhWp5B"
2023-01-14T12:00:00Z,TA_PT1H_MAX,3
2023-01-14T12:00:00Z,TA_PT1H_MIN,2.7
2023-01-14T12:00:00Z,RH_PT1H_AVG,97
2023-01-14T12:00:00Z,WS_PT1H_AVG,4.9
2023-01-14T12:00:00Z,WS_PT1H_MAX,5.3
2023-01-14T12:00:00Z,WS_PT1H_MIN,4.2
2023-01-14T12:00:00Z,WD_PT1H_AVG,177
2023-01-14T12:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T12:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T12:00:00Z,PA_PT1H_AVG,998.8
2023-01-14T12:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T13:00:00Z,TA_PT1H_AVG,2.6
2023-01-14T13:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//aGlZB4ZPZprM5izO0z2M2ctRsB6uoC9yairufVs66xMH
ReQ3fu9QdXxUecoWoN55APrUOXwlvIguji3GAeL8z4oENQpSTZtqu4Cv2TroyhB7
YIiZYFQ555MwVoMVdNy0i6FXd/QEXMSGf5Z3dQHgduqQ3Nb6DgABiJ0JtZcZ6jix
gUI9m14p5Y7MCg3noGKxiuMBHxNyyFx"
2023-01-14T13:00:00Z,TA_PT1H_MIN,2.3
2023-01-14T13:00:00Z,RH_PT1H_AVG,95
2023-01-14T13:00:00Z,WS_PT1H_AVG,4.4
2023-01-14T13:00:00Z,WS_PT1H_MAX,4.9
2023-01-14T13:00:00Z,WS_PT1H_MIN,3.9
2023-01-14T13:00:00Z,WD_PT1H_AVG,174
2023-01-14T13:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T13:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T13:00:00Z,PA_PT1H_AVG,998.6
2023-01-14T13:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T14:00:00Z,TA_PT1H_AVG,2.2
2023-01-14T14:00:00Z,TA_PT1H_MAX,2.3
2023-01-14T14:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAApYuV+KXidBPmOf+U234fxzBjpJl/mUkAp90abIBAZYyp
0+9BpkmkdM3sAn7/+6HdxHiPBXIoqwswKAQvqnEYh4TduZxfo0I73l9TVt+GJfG0
+gc3fGaGlzu/Y3e+5jPCTwHZ2SxKSaDfRGcWtNPdZwyzj1n8ZoPJHrwLVJUf0RE5
HSH4x/7R/rVvgFx7+QFdcchlJydfTan"
2023-01-14T14:00:00Z,RH_PT1H_AVG,97
2023-01-14T14:00:00Z,WS_PT1H_AVG,3.3
2023-01-14T14:00:00Z,WS_PT1H_MAX,4
2023-01-14T14:00:00Z,WS_PT1H_MIN,3
2023-01-14T14:00:00Z,WD_PT1H_AVG,166
2023-01-14T14:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T14:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T14:00:00Z,PA_PT1H_AVG,998.6
2023-01-14T14:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T15:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/9FwDAWaH2LpOjJYJDKFVeNIb2EtJG/gtELCoW3zEmIS6t
SdWohA1+WcT2KTZb9ep9enMEQHXs0wuj6+McUwzFFz/Gu/LxspmWBSQQ+DOXy2Eg
ldCitXKXYZt6fVGaqYJ3GlUvQ7f0fu1BaM5d8dmJgut6AOiCFYfS+mV1ZNYqwMfF
saGKQHvkiYUPGi1vQ4kd5X77wyZnysX"
2023-01-14T15:00:00Z,TA_PT1H_MAX,2.3
2023-01-14T15:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//XMbdVaWr7ER1ETUwgxhga1OHy6BLOlN5rA6SGx99SEIK
NVNYgre0Nj4xD0FkzQKV6Yd8Z96jdTtPPV7EHBmJsE2bhN26mRmKjMUWxbArVL3G
RRRECvUPBJOG9B8DrFwZhvGU6kw0gGzL95e0RDskOu3VuM1ZMU59B9FdFk6QH3md
RYqVBA4ohwsm6CygC6gZIqZMW7t8FVX"
2023-01-14T15:00:00Z,RH_PT1H_AVG,98
2023-01-14T15:00:00Z,WS_PT1H_AVG,3.5
2023-01-14T15:00:00Z,WS_PT1H_MAX,3.8
2023-01-14T15:00:00Z,WS_PT1H_MIN,3.1
2023-01-14T15:00:00Z,WD_PT1H_AVG,157
2023-01-14T15:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T15:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T15:00:00Z,PA_PT1H_AVG,998.4
2023-01-14T15:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T16:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAuzDbk6hFgzvfcddTP9f0mxypRM3ZtzjGcz1cbKw74O+e
mTicJRCTIvjDxLwYohNVlwdPZZxMBlcfqqWtmtSJmFWZVLQatYX+Jxdh+OGX+nh3
bfweZv6BdpLzG3+4G6ugrNkSYY5fjigPZm9kagN6dlgy2txrmCbZcyVzF24Rh7MC
8wI+zhAIcnjtwwBNH5YQDMp9ZdSn1L1"
2023-01-14T16:00:00Z,TA_PT1H_MAX,2.3
2023-01-14T16:00:00Z,TA_PT1H_MIN,2.1
2023-01-14T16:00:00Z,RH_PT1H_AVG,99
2023-01-14T16:00:00Z,WS_PT1H_AVG,3.1
2023-01-14T16:00:00Z,WS_PT1H_MAX,3.5
2023-01-14T16:00:00Z,WS_PT1H_MIN,2.9
2023-01-14T16:00:00Z,WD_PT1H_AVG,160
2023-01-14T16:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T16:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T16:00:00Z,PA_PT1H_AVG,998.2
2023-01-14T16:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T17:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAiME/qs+NPKvRhdvBoFDY89UJvIaKRDxW3WYGbk5gDwhO
OsnWHjR53dLMt6Ixp83vxlf5t7XPh9eDRB+bfngalmKdlj0xeLi2l0Jxv12iWcgN
tFoVofyUJ8i73IJtu2ig6I+s7ycreqUoIZMsRKw16Cps7CYP8NOPk5Po+eClw6eI
cg/ylp+Cx3BdnxIuMbcf/pneNLGa6/B"
2023-01-14T17:00:00Z,TA_PT1H_MAX,2.3
2023-01-14T17:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//XBkutUrHMDuh7C7iUNG1GirMeYUD9QnKG8NIeS80A4oz
IDHeEB0pzeP1w98er9iMZiOiIvPwzajciKnf3UunPgVZEYDX5mxAiBQ2U6HLR4IM
PxbOcTcONz6FBbgdByYSF16MZAiXzplqUYoKnYV3IaTaFfXEl0QkZB0NL4EhwcaD
BzzaKujHtbAmIhGItrvJ9ud1EmYnGe3"
2023-01-14T17:00:00Z,RH_PT1H_AVG,99
2023-01-14T17:00:00Z,WS_PT1H_AVG,3.2
2023-01-14T17:00:00Z,WS_PT1H_MAX,3.5
2023-01-14T17:00:00Z,WS_PT1H_MIN,3
2023-01-14T17:00:00Z,WD_PT1H_AVG,152
2023-01-14T17:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T17:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T17:00:00Z,PA_PT1H_AVG,997.8
2023-01-14T17:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T18:00:00Z,TA_PT1H_AVG,2.1
2023-01-14T18:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAo9KHWTSWOwImkd74M/asyT/tLoFFr3s3pLFURp7YMera
qvcZmVRpFMgwz5eguMuMluR7lkrvJsyRj9yojNE0iAIBxtdM4awaiN7wHFhXM7bm
kIl3tS/A9RbM4gku0O49AJqWdlU6ek/A5CrxHoIkx2VVdVkFdur4LQfdvVIHiLf6
Y3DIwfynyqyIj5A1X4x5mXJiQF/sk0K"
2023-01-14T18:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//bNlfhkdL7DEbMGK033Mcd1nppU/my6WhIa6hjGkBrWuR
9U1mX0H3T752WKFoXmdI+ezQa1lcnHbGQeVIcbPqQkbcfvPJ64mI6mmB0jwDUpp+
Jn54fSRwETEgj4NPI0u6cTmmG+jOrAJf48yR4/cns0PKGvclG1Z581vkCt+dC7PQ
0k1acCb6LmptQqnBd++wyP8aLUj6sz3"
2023-01-14T18:00:00Z,RH_PT1H_AVG,98
2023-01-14T18:00:00Z,WS_PT1H_AVG,3.3
2023-01-14T18:00:00Z,WS_PT1H_MAX,3.6
2023-01-14T18:00:00Z,WS_PT1H_MIN,3
2023-01-14T18:00:00Z,WD_PT1H_AVG,152
2023-01-14T18:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T18:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T18:00:00Z,PA_PT1H_AVG,997.7
2023-01-14T18:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T19:00:00Z,TA_PT1H_AVG,1.9
2023-01-14T19:00:00Z,TA_PT1H_MAX,2.1
2023-01-14T19:00:00Z,TA_PT1H_MIN,1.8
2023-01-14T19:00:00Z,RH_PT1H_AVG,98
2023-01-14T19:00:00Z,WS_PT1H_AVG,3.1
2023-01-14T19:00:00Z,WS_PT1H_MAX,3.6
2023-01-14T19:00:00Z,WS_PT1H_MIN,2.5
2023-01-14T19:00:00Z,WD_PT1H_AVG,152
2023-01-14T19:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T19:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T19:00:00Z,PA_PT1H_AVG,997.4
2023-01-14T19:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T20:00:00Z,TA_PT1H_AVG,1.8
2023-01-14T20:00:00Z,TA_PT1H_MAX,1.9
2023-01-14T20:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/8D1px31iQYat4eoT9+ntX17NO5hQinIb+eFJ/dYvhPG7w
M85SSIw61jCUjS/K5sd64p7eAzrPGwx8EaOlTDLwNZ/ZSHLPbpgTf+J6bryPt760
eNrmKc5ZXuDMbh1o3eJwG7AjewHtT3VGSxBIh4iAQB9R8vnzj8v4df92nXcbG3lM
Ih5+Dn5wb7aUODFf1NsKTsB3DjeIVQz"
2023-01-14T20:00:00Z,RH_PT1H_AVG,99
2023-01-14T20:00:00Z,WS_PT1H_AVG,2.8
2023-01-14T20:00:00Z,WS_PT1H_MAX,3.5
2023-01-14T20:00:00Z,WS_PT1H_MIN,2.5
2023-01-14T20:00:00Z,WD_PT1H_AVG,157
2023-01-14T20:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T20:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T20:00:00Z,PA_PT1H_AVG,997.2
2023-01-14T20:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T21:00:00Z,TA_PT1H_AVG,1.6
2023-01-14T21:00:00Z,TA_PT1H_MAX,1.7
2023-01-14T21:00:00Z,TA_PT1H_MIN,1.5
2023-01-14T21:00:00Z,RH_PT1H_AVG,99
2023-01-14T21:00:00Z,WS_PT1H_AVG,2.9
2023-01-14T21:00:00Z,WS_PT1H_MAX,3.4
2023-01-14T21:00:00Z,WS_PT1H_MIN,2.4
2023-01-14T21:00:00Z,WD_PT1H_AVG,167
2023-01-14T21:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T21:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T21:00:00Z,PA_PT1H_AVG,997.3
2023-01-14T21:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T22:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/+J7htAt0jguvniGSHTm1sAJHuej6brlrrlSYyueKFGSYW
NSYBQGOMkeXxYPPYIoam6EcoHU6P3Q5y9xqUBonnvh1O5MeV4+xsJD3aW10BVvus
fOZEG1pQs3543ryMa/CUCFfg1yUumv+lA7vglTFgfWTTU1kIxKa6t7fzcdF16RQl
13gY4BwE1U57idtEF0vIErDAV35j1qW"
2023-01-14T22:00:00Z,TA_PT1H_MAX,1.6
2023-01-14T22:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//eGGKnl7kJCSO5nSFw3tsWAlImy/i3h83H/ERb1KFpbNV
S1fOZJxAmB9wdxU37u9FUIItr7TI/52yIzXBZThr2VHVo2HFnrYwhSrVVmDWaIaw
QKYOfDzmsn4sTQqMd/POJcElA765LdNoSg35EQYRYahJuOtqBK98XBtZIbosN/ji
pHCKlFyvl3GNM+nu7IdpLEUMLIWlKmT"
2023-01-14T22:00:00Z,RH_PT1H_AVG,99
2023-01-14T22:00:00Z,WS_PT1H_AVG,2.9
2023-01-14T22:00:00Z,WS_PT1H_MAX,3.5
2023-01-14T22:00:00Z,WS_PT1H_MIN,2.2
2023-01-14T22:00:00Z,WD_PT1H_AVG,171
2023-01-14T22:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T22:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T22:00:00Z,PA_PT1H_AVG,997.4
2023-01-14T22:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-14T23:00:00Z,TA_PT1H_AVG,1.1
2023-01-14T23:00:00Z,TA_PT1H_MAX,1.4
2023-01-14T23:00:00Z,TA_PT1H_MIN,0.7
2023-01-14T23:00:00Z,RH_PT1H_AVG,99
2023-01-14T23:00:00Z,WS_PT1H_AVG,2.8
2023-01-14T23:00:00Z,WS_PT1H_MAX,3.4
2023-01-14T23:00:00Z,WS_PT1H_MIN,2.5
2023-01-14T23:00:00Z,WD_PT1H_AVG,173
2023-01-14T23:00:00Z,PRA_PT1H_ACC,NaN
2023-01-14T23:00:00Z,PRI_PT1H_MAX,NaN
2023-01-14T23:00:00Z,PA_PT1H_AVG,997.7
2023-01-14T23:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-15T00:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//YpwfYIHn8oDcqB4TypNHGYSaSpZUoRElgf/Q3E1Hm7TX
mHcnZWGjcXgpyJHkjp5qOaTMubvXfpt3k0T5NJBDnoSf3Yura2n1MvYqn/VMcMX3
wxfuA72XkAU6csb53VciSaWlb48d38/sycoENapaeQRuCj7stRSlzRGqN3z97qlt
Ji5I8d+/dcww7JddFxdMKXr7DBjHQot"
2023-01-15T00:00:00Z,TA_PT1H_MAX,1
2023-01-15T00:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAkFjqSCBtjv2i3yGcd2nuzcL3d+aEGNYH4jqOocheKZ88
/3W5rgXndEuB6hFFbcnubvtreWJhfTKPcrvbSIbBTCWOyGL21Sul5u4/CTnxGGY8
cGRuToUJHGYNhoX7Xvn+8Zlo8RJqaZb3sOgiolvM6DqxkHwzDZ4zlXjAIIhaPPhA
3TnKvKhw+QGnlwN2mafuExmRINto37o"
2023-01-15T00:00:00Z,RH_PT1H_AVG,100
2023-01-15T00:00:00Z,WS_PT1H_AVG,2.2
2023-01-15T00:00:00Z,WS_PT1H_MAX,2.6
2023-01-15T00:00:00Z,WS_PT1H_MIN,1.9
2023-01-15T00:00:00Z,WD_PT1H_AVG,167
2023-01-15T00:00:00Z,PRA_PT1H_ACC,NaN
2023-01-15T00:00:00Z,PRI_PT1H_MAX,NaN
2023-01-15T00:00:00Z,PA_PT1H_AVG,997.8
2023-01-15T00:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-15T01:00:00Z,TA_PT1H_AVG,1.3
2023-01-15T01:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//RfQOqexWCp8NnIkDB1ZoJ+ZbBnDYvY1FMqNsvd5csgnA
812zZ22MazSzYSkpmRmOeuja4CSCQYTeZgl1vLcIXEp95I9VJdJs0mdnm+ufpbkB
inhp7r3GCySBoAffU98wdYha05rg11f2Q91fvoB453M0ecB0mSRriNpuwt7LQ8Aa
ZW9Y3uR6ssdmRjwztIOewocPm0k3rAw"
2023-01-15T01:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAA2s8cgu7bjDEcAoy8KHM4MamBURrnMO6buhR5eh2x9r/R
UOnecmbdb0qBJsWKO+2/8FhiCGrb+wKSMGSqiOIpxvDcdIEj4qC5asJCE6kciWTB
sL0n/kJDA7Hzd0heSPWBKEXz3+uX6/dJFCFEKWYDkUVOf9z4v47cvBJQegauyaBI
FdLNBwXI778icVOvwORbYoo+AE5yepO"
2023-01-15T01:00:00Z,RH_PT1H_AVG,100
2023-01-15T01:00:00Z,WS_PT1H_AVG,2.7
2023-01-15T01:00:00Z,WS_PT1H_MAX,3.2
2023-01-15T01:00:00Z,WS_PT1H_MIN,2
2023-01-15T01:00:00Z,WD_PT1H_AVG,167
2023-01-15T01:00:00Z,PRA_PT1H_ACC,NaN
2023-01-15T01:00:00Z,PRI_PT1H_MAX,NaN
2023-01-15T01:00:00Z,PA_PT1H_AVG,997.6
2023-01-15T01:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-15T02:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAg+E9Bd/vSbMU6R496Inpz9PP+eCR5cHUpGsmiqibc4MC
jEI+L+Bnw5+OqvALgJHrG0zjFIsJTAX/5+aTuAhDudFA2rdrIrc+XpaVGbHM0w10
IR77BYD607/YY6d99m39Mwy6P5/XSurQ/CfDBo8PgzbBvpPqteTjxlmzqqM5v+1g
rCGTDwBxYcbrshTloit1Buo9rtwnuJW"
2023-01-15T02:00:00Z,TA_PT1H_MAX,1.8
2023-01-15T02:00:00Z,TA_PT1H_MIN,1.5
2023-01-15T02:00:00Z,RH_PT1H_AVG,99
2023-01-15T02:00:00Z,WS_PT1H_AVG,3.1
2023-01-15T02:00:00Z,WS_PT1H_MAX,3.3
2023-01-15T02:00:00Z,WS_PT1H_MIN,3
2023-01-15T02:00:00Z,WD_PT1H_AVG,179
2023-01-15T02:00:00Z,PRA_PT1H_ACC,NaN
2023-01-15T02:00:00Z,PRI_PT1H_MAX,NaN
2023-01-15T02:00:00Z,PA_PT1H_AVG,997.7
2023-01-15T02:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-15T03:00:00Z,TA_PT1H_AVG,1.8
2023-01-15T03:00:00Z,TA_PT1H_MAX,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAARAAv1GvHQyhr80X7rwLfPL/TxGgHSDFcZ87FTD0i0TuCMhJ
95ftmkGKhdTWU1TbRCXJOBxaMchNXgqOtp+/51WJwpBySdJV2TF2XtcS5jrsZTXv
HPg+TTnnhVXksCTgds31s3DbAe0qtd9KbRjhDUjlARmD81h8aGzuLqtHImBVEDsf
fmHC2vOMHleXr7RHtvPDOOWmHOVn0qG"
2023-01-15T03:00:00Z,TA_PT1H_MIN,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ/8DdaXCwHl23u42ycNmtafnBIwIOzyzZNfTaIdXFozkt53
I1vCUK94EySOqCyY8S8NXUT4ntravg1L5vfGjdWeuXQfre/tfOxJ6Z4F/lC99m+m
Fu3ixJUxj/1F0mVfe/T3TxwGY0jvKIdln/OGZtQsP/Gw9ll1iizIhyyggAHD4plA
OUif2r4uyNtn3KQBiEFwuKwNIyfJteJ"
2023-01-15T03:00:00Z,RH_PT1H_AVG,98
2023-01-15T03:00:00Z,WS_PT1H_AVG,3.5
2023-01-15T03:00:00Z,WS_PT1H_MAX,4.3
2023-01-15T03:00:00Z,WS_PT1H_MIN,3
2023-01-15T03:00:00Z,WD_PT1H_AVG,187
2023-01-15T03:00:00Z,PRA_PT1H_ACC,NaN
2023-01-15T03:00:00Z,PRI_PT1H_MAX,NaN
2023-01-15T03:00:00Z,PA_PT1H_AVG,997.6
2023-01-15T03:00:00Z,WAWA_PT1H_RANK,NaN
2023-01-15T04:00:00Z,TA_PT1H_AVG,"-----BEGIN PGP MESSAGE-----

hQIMA6lfX7IuZSTAAQ//bWoJ30ZrrWPHXjbsJ8TgHe3e+ecAwOr9BmGwbZbYXgP/
94Jd4GJEzM76jfhe3eFWWWrNV+byipUgeyMYEsJg70gW0laTSAsZ0EbDA7MJ3i/v
+4NCj8xlLbAOCCnGryzXlj+Bi4nIWryVi7HmYoCKgePRUHlRHLurKIrwzQyc6t5g
VZ3Wcc8eqSOiRy0CWKwcYyGj8bDSUty"
2023-01-15T04:00:00Z,TA_PT1H_MAX,2.1
